"id","name","slug","abbrev","level","parent"
14587,Mission Woods,mission-woods,,l,111
14588,Olathe,olathe,,l,111
14589,Prairie Village,prairie-village,,l,111
14590,Roeland Park,roeland-park,,l,111
14591,Shawnee,shawnee,,l,111
14592,Spring Hill,spring-hill,,l,111
14593,Westwood,westwood,,l,111
14594,Westwood Hills,westwood-hills,,l,111
14595,Overland Park,overland-park,,l,111
14596,Lake Quivira,lake-quivira,,l,111
14597,Deerfield,deerfield,,l,111
14598,Lakin,lakin,,l,111
14599,Cunningham,cunningham,,l,111
14600,Kingman,kingman,,l,111
14601,Nashville,nashville,,l,111
14602,Norwich,norwich,,l,111
14603,Penalosa,penalosa,,l,111
14604,Spivey,spivey,,l,111
14605,Zenda,zenda,,l,111
14606,Greensburg,greensburg,,l,111
14607,Haviland,haviland,,l,111
14608,Mullinville,mullinville,,l,111
14609,Altamont,altamont,,l,111
14610,Bartlett,bartlett,,l,111
14611,Chetopa,chetopa,,l,111
14612,Edna,edna,,l,111
14613,Labette,labette,,l,111
14614,Mound Valley,mound-valley,,l,111
14615,Oswego,oswego,,l,111
14616,Parsons,parsons,,l,111
14617,Dighton,dighton,,l,111
14618,Easton,easton,,l,111
14619,Leavenworth,leavenworth,,l,111
14620,Linwood,linwood,,l,111
14621,Tonganoxie,tonganoxie,,l,111
14622,Lansing,lansing,,l,111
14623,Basehor,basehor,,l,111
14624,Barnard,barnard,,l,111
14625,Beverly,beverly,,l,111
14626,Lincoln Center,lincoln-center,,l,111
14627,Sylvan Grove,sylvan-grove,,l,111
14628,Blue Mound,blue-mound,,l,111
14629,La Cygne,la-cygne,,l,111
14630,Mound City,mound-city,,l,111
14631,Parker,parker,,l,111
14632,Pleasanton,pleasanton,,l,111
14633,Prescott,prescott,,l,111
14634,Linn Valley,linn-valley,,l,111
14635,Oakley,oakley,,l,111
14636,Russell Springs,russell-springs,,l,111
14637,Winona,winona,,l,111
14638,Admire,admire,,l,111
14639,Allen,allen,,l,111
14640,Americus,americus,,l,111
14641,Bushong,bushong,,l,111
14642,Emporia,emporia,,l,111
14643,Hartford,hartford,,l,111
14644,Neosho Rapids,neosho-rapids,,l,111
14645,Olpe,olpe,,l,111
14646,Reading,reading,,l,111
14647,Canton,canton,,l,111
14648,Galva,galva,,l,111
14649,Inman,inman,,l,111
14650,Lindsborg,lindsborg,,l,111
14651,Mcpherson,mcpherson,,l,111
14652,Marquette,marquette,,l,111
14653,Moundridge,moundridge,,l,111
14654,Windom,windom,,l,111
14655,Burns,burns,,l,111
14656,Durham,durham,,l,111
14657,Florence,florence,,l,111
14658,Goessel,goessel,,l,111
14659,Hillsboro,hillsboro,,l,111
14660,Lehigh,lehigh,,l,111
14661,Lincolnville,lincolnville,,l,111
14662,Lost Springs,lost-springs,,l,111
14663,Marion,marion,,l,111
14664,Peabody,peabody,,l,111
14665,Ramona,ramona,,l,111
14666,Tampa,tampa,,l,111
14667,Axtell City,axtell-city,,l,111
14668,Beattie,beattie,,l,111
14669,Blue Rapids,blue-rapids,,l,111
14670,Frankfort,frankfort,,l,111
14671,Marysville,marysville,,l,111
14672,Oketo,oketo,,l,111
14673,Summerfield,summerfield,,l,111
14674,Vermillion,vermillion,,l,111
14675,Waterville,waterville,,l,111
14676,Fowler,fowler,,l,111
14677,Meade,meade,,l,111
14678,Plains City,plains-city,,l,111
14679,Fontana,fontana,,l,111
14680,Louisburg,louisburg,,l,111
14681,Osawatomie,osawatomie,,l,111
14682,Paola,paola,,l,111
14683,Beloit,beloit,,l,111
14684,Cawker City,cawker-city,,l,111
14685,Glen Elder,glen-elder,,l,111
14686,Hunter,hunter,,l,111
14687,Scottsville,scottsville,,l,111
14688,Simpson,simpson,,l,111
14689,Tipton,tipton,,l,111
14690,Caney,caney,,l,111
14691,Cherryvale,cherryvale,,l,111
14692,Coffeyville,coffeyville,,l,111
14693,Dearing,dearing,,l,111
14694,Elk City,elk-city,,l,111
14695,Havana,havana,,l,111
14696,Independence,independence,,l,111
14697,Liberty,liberty,,l,111
14698,Tyro,tyro,,l,111
14699,Council Grove,council-grove,,l,111
14700,Dunlap,dunlap,,l,111
14701,Dwight,dwight,,l,111
14702,Latimer,latimer,,l,111
14703,Parkerville,parkerville,,l,111
14704,White City,white-city,,l,111
14705,Wilsey,wilsey,,l,111
14706,Elkhart,elkhart,,l,111
14707,Rolla,rolla,,l,111
14708,Richfield,richfield,,l,111
14709,Bern,bern,,l,111
14710,Centralia,centralia,,l,111
14711,Corning,corning,,l,111
14712,Goff,goff,,l,111
14713,Oneida,oneida,,l,111
14714,Sabetha,sabetha,,l,111
14715,Seneca,seneca,,l,111
14716,Wetmore,wetmore,,l,111
14717,Chanute,chanute,,l,111
14718,Earlton,earlton,,l,111
14719,Erie,erie,,l,111
14720,Galesburg,galesburg,,l,111
14721,St Paul,st-paul,,l,111
14722,Stark,stark,,l,111
14723,Thayer,thayer,,l,111
14724,Bazine,bazine,,l,111
14725,Brownell,brownell,,l,111
14726,Ness City,ness-city,,l,111
14727,Ransom,ransom,,l,111
14728,Utica,utica,,l,111
14729,Almena,almena,,l,111
14730,Clayton,clayton,,l,111
14731,Edmond,edmond,,l,111
14732,Lenora,lenora,,l,111
14733,Norton,norton,,l,111
14734,Burlingame,burlingame,,l,111
14735,Carbondale,carbondale,,l,111
14736,Lyndon,lyndon,,l,111
14737,Melvern,melvern,,l,111
14738,Olivet,olivet,,l,111
14739,Osage,osage,,l,111
14740,Overbrook,overbrook,,l,111
14741,Quenemo,quenemo,,l,111
14742,Scranton,scranton,,l,111
14743,Alton,alton,,l,111
14744,Downs,downs,,l,111
14745,Natoma,natoma,,l,111
14746,Osborne,osborne,,l,111
14747,Portis,portis,,l,111
14748,Bennington,bennington,,l,111
14749,Culver,culver,,l,111
14750,Delphos,delphos,,l,111
14751,Minneapolis,minneapolis,,l,111
14752,Tescott,tescott,,l,111
14753,Garfield,garfield,,l,111
14754,Larned,larned,,l,111
14755,Rozel,rozel,,l,111
14756,Burdett,burdett,,l,111
14757,Agra,agra,,l,111
14758,Glade,glade,,l,111
14759,Kirwin,kirwin,,l,111
14760,Logan,logan,,l,111
14761,Long Island,long-island,,l,111
14762,Phillipsburg,phillipsburg,,l,111
14763,Prairie View,prairie-view,,l,111
14764,Speed,speed,,l,111
14765,Belvue,belvue,,l,111
14766,Emmett,emmett,,l,111
14767,Havensville,havensville,,l,111
14768,Louisville,louisville,,l,111
14769,Olsburg,olsburg,,l,111
14770,Onaga,onaga,,l,111
14771,St George,st-george,,l,111
14772,St Marys,st-marys,,l,111
14773,Wamego,wamego,,l,111
14774,Westmoreland,westmoreland,,l,111
14775,Wheaton,wheaton,,l,111
14776,Byers,byers,,l,111
14777,Coats,coats,,l,111
14778,Cullison,cullison,,l,111
14779,Iuka,iuka,,l,111
14780,Pratt,pratt,,l,111
14781,Preston,preston,,l,111
14782,Sawyer,sawyer,,l,111
14783,Atwood,atwood,,l,111
14784,Herndon,herndon,,l,111
14785,Mcdonald,mcdonald,,l,111
14786,Abbyville,abbyville,,l,111
14787,Arlington,arlington,,l,111
14788,Buhler,buhler,,l,111
14789,Haven,haven,,l,111
14790,Hutchinson,hutchinson,,l,111
14791,Langdon,langdon,,l,111
14792,Nickerson,nickerson,,l,111
14793,Partridge,partridge,,l,111
14794,Plevna,plevna,,l,111
14795,Pretty Prairie,pretty-prairie,,l,111
14796,South Hutchinson,south-hutchinson,,l,111
14797,Sylvia,sylvia,,l,111
14798,Turon,turon,,l,111
14799,Willowbrook,willowbrook,,l,111
14800,Agenda,agenda,,l,111
14801,Belleville,belleville,,l,111
14802,Courtland,courtland,,l,111
14803,Cuba,cuba,,l,111
14804,Munden,munden,,l,111
14805,Narka,narka,,l,111
14806,Republic,republic,,l,111
14807,Scandia,scandia,,l,111
14808,Alden,alden,,l,111
14809,Bushton,bushton,,l,111
14810,Chase,chase,,l,111
14811,Frederick,frederick,,l,111
14812,Geneseo,geneseo,,l,111
14813,Little River,little-river,,l,111
14814,Lyons,lyons,,l,111
14815,Raymond,raymond,,l,111
14816,Sterling,sterling,,l,111
14817,Leonardville,leonardville,,l,111
14818,Manhattan,manhattan,,l,111
14819,Ogden,ogden,,l,111
14820,Randolph,randolph,,l,111
14821,Riley,riley,,l,111
14822,Damar,damar,,l,111
14823,Palco,palco,,l,111
14824,Plainville,plainville,,l,111
14825,Stockton,stockton,,l,111
14826,Woodston,woodston,,l,111
14827,Zurich,zurich,,l,111
14828,Alexander,alexander,,l,111
14829,Bison,bison,,l,111
14830,La Crosse,la-crosse,,l,111
14831,Liebenthal,liebenthal,,l,111
14832,Mccracken,mccracken,,l,111
14833,Otis,otis,,l,111
14834,Timken,timken,,l,111
14835,Rush Center,rush-center,,l,111
14836,Bunker Hill,bunker-hill,,l,111
14837,Dorrance,dorrance,,l,111
14838,Gorham,gorham,,l,111
14839,Lucas,lucas,,l,111
14840,Luray,luray,,l,111
14841,Paradise,paradise,,l,111
14842,Russell,russell,,l,111
14843,Waldo,waldo,,l,111
14844,Assaria,assaria,,l,111
14845,Brookville,brookville,,l,111
14846,Gypsum,gypsum,,l,111
14847,New Cambria,new-cambria,,l,111
14848,Salina,salina,,l,111
14849,Smolan,smolan,,l,111
14850,Scott,scott,,l,111
14851,Andale,andale,,l,111
14852,Cheney,cheney,,l,111
14853,Clearwater,clearwater,,l,111
14854,Colwich,colwich,,l,111
14855,Derby,derby,,l,111
14856,Eastborough,eastborough,,l,111
14857,Garden Plain,garden-plain,,l,111
14858,Goddard,goddard,,l,111
14859,Haysville,haysville,,l,111
14860,Mount Hope,mount-hope,,l,111
14861,Valley Center,valley-center,,l,111
14862,Viola,viola,,l,111
14863,Kechi,kechi,,l,111
14864,Bentley,bentley,,l,111
14865,Mulvane,mulvane,,l,111
14866,Park City,park-city,,l,111
14867,Kismet,kismet,,l,111
14868,Liberal,liberal,,l,111
14869,Rossville,rossville,,l,111
14870,Silver Lake,silver-lake,,l,111
14871,Topeka,topeka,,l,111
14872,Willard,willard,,l,111
14873,Auburn,auburn,,l,111
14874,Hoxie,hoxie,,l,111
14875,Selden,selden,,l,111
14876,Goodland,goodland,,l,111
14877,Kanorado,kanorado,,l,111
14878,Athol,athol,,l,111
14879,Cedar,cedar,,l,111
14880,Gaylord,gaylord,,l,111
14881,Kensington,kensington,,l,111
14882,Lebanon,lebanon,,l,111
14883,Smith Center,smith-center,,l,111
14884,Hudson,hudson,,l,111
14885,Macksville,macksville,,l,111
14886,Radium,radium,,l,111
14887,St John,st-john,,l,111
14888,Seward,seward,,l,111
14889,Stafford,stafford,,l,111
14890,Johnson City,johnson-city,,l,111
14891,Manter,manter,,l,111
14892,Hugoton,hugoton,,l,111
14893,Moscow,moscow,,l,111
14894,Argonia,argonia,,l,111
14895,Belle Plaine,belle-plaine,,l,111
14896,Caldwell,caldwell,,l,111
14897,Conway Springs,conway-springs,,l,111
14898,Geuda Springs,geuda-springs,,l,111
14899,Hunnewell,hunnewell,,l,111
14900,Mayfield,mayfield,,l,111
14901,Milan,milan,,l,111
14902,Oxford,oxford,,l,111
14903,South Haven,south-haven,,l,111
14904,Wellington,wellington,,l,111
14905,Brewster,brewster,,l,111
14906,Colby,colby,,l,111
14907,Gem,gem,,l,111
14908,Menlo,menlo,,l,111
14909,Rexford,rexford,,l,111
14910,Collyer,collyer,,l,111
14911,Wakeeney,wakeeney,,l,111
14912,Alma,alma,,l,111
14913,Alta Vista,alta-vista,,l,111
14914,Eskridge,eskridge,,l,111
14915,Harveyville,harveyville,,l,111
14916,Mcfarland,mcfarland,,l,111
14917,Maple Hill,maple-hill,,l,111
14918,Paxico,paxico,,l,111
14919,Sharon Springs,sharon-springs,,l,111
14920,Wallace,wallace,,l,111
14921,Barnes,barnes,,l,111
14922,Greenleaf,greenleaf,,l,111
14923,Haddam,haddam,,l,111
14924,Hanover,hanover,,l,111
14925,Hollenberg,hollenberg,,l,111
14926,Linn,linn,,l,111
14927,Mahaska,mahaska,,l,111
14928,Morrowville,morrowville,,l,111
14929,Palmer,palmer,,l,111
14930,Washington,washington,,l,111
14931,Leoti,leoti,,l,111
14932,Altoona,altoona,,l,111
14933,Benedict,benedict,,l,111
14934,Buffalo,buffalo,,l,111
14935,Coyville,coyville,,l,111
14936,Fredonia,fredonia,,l,111
14937,Neodesha,neodesha,,l,111
14938,New Albany,new-albany,,l,111
14939,Neosho Falls,neosho-falls,,l,111
14940,Toronto,toronto,,l,111
14941,Yates Center,yates-center,,l,111
14942,Bonner Springs,bonner-springs,,l,111
14943,Edwardsville,edwardsville,,l,111
14944,Wyandotte County And Kansas City,wyandotte-county-and-kansas-city,,l,111
14945,Carlyle,carlyle,,l,111
14946,Cottage Grove,cottage-grove,,l,111
14947,Deer Creek,deer-creek,,l,111
14948,Geneva,geneva,,l,111
14949,Marmaton,marmaton,,l,111
14950,Salem,salem,,l,111
14951,Indian Creek,indian-creek,,l,111
14952,Jackson,jackson,,l,111
14953,Lincoln,lincoln,,l,111
14954,Monroe,monroe,,l,111
14955,North Rich,north-rich,,l,111
14956,Ozark,ozark,,l,111
14957,Putnam,putnam,,l,111
14958,Reeder,reeder,,l,111
14959,Rich,rich,,l,111
14960,Walker,walker,,l,111
14961,Welda,welda,,l,111
14962,Center,center,,l,111
14963,Grasshopper,grasshopper,,l,111
14964,Kapioma,kapioma,,l,111
14965,Mount Pleasant,mount-pleasant,,l,111
14966,Shannon,shannon,,l,111
14967,Aetna,aetna,,l,111
14968,Deerhead,deerhead,,l,111
14969,Eagle,eagle,,l,111
14970,Elm Mills,elm-mills,,l,111
14971,Lake City,lake-city,,l,111
14972,Mcadoo,mcadoo,,l,111
14973,Mingona,mingona,,l,111
14974,Moore,moore,,l,111
14975,Nippawalla,nippawalla,,l,111
14976,Turkey Creek,turkey-creek,,l,111
14977,Valley,valley,,l,111
14978,Albion,albion,,l,111
14979,Beaver,beaver,,l,111
14980,Cheyenne,cheyenne,,l,111
14981,Clarence,clarence,,l,111
14982,Cleveland,cleveland,,l,111
14983,Comanche,comanche,,l,111
14984,Grant,grant,,l,111
14985,Independent,independent,,l,111
14986,North Homestead,north-homestead,,l,111
14987,South Bend,south-bend,,l,111
14988,South Homestead,south-homestead,,l,111
14989,Union,union,,l,111
14990,Wheatland,wheatland,,l,111
14991,Drywood,drywood,,l,111
14992,Franklin,franklin,,l,111
14993,Freedom,freedom,,l,111
14994,Mill Creek,mill-creek,,l,111
14995,Pawnee,pawnee,,l,111
14996,Timberhill,timberhill,,l,111
14997,Irving,irving,,l,111
14998,Padonia,padonia,,l,111
14999,Bloomington,bloomington,,l,111
15000,Bruno,bruno,,l,111
15001,Chelsea,chelsea,,l,111
15002,Clay,clay,,l,111
15003,Clifford,clifford,,l,111
15004,Eldorado,eldorado,,l,111
15005,Fairmount,fairmount,,l,111
15006,Glencoe,glencoe,,l,111
15007,Hickory,hickory,,l,111
15008,Little Walnut,little-walnut,,l,111
15009,Milton,milton,,l,111
15010,Murdock,murdock,,l,111
15011,Pleasant,pleasant,,l,111
15012,Plum Grove,plum-grove,,l,111
15013,Prospect,prospect,,l,111
15014,Richland,richland,,l,111
15015,Rock Creek,rock-creek,,l,111
15016,Rosalia,rosalia,,l,111
15017,Spring,spring,,l,111
15018,Sycamore,sycamore,,l,111
15019,Bazaar,bazaar,,l,111
15020,Cottonwood,cottonwood,,l,111
15021,Diamond Creek,diamond-creek,,l,111
15022,Falls,falls,,l,111
15023,Homestead,homestead,,l,111
15024,Matfield,matfield,,l,111
15025,Strong,strong,,l,111
15026,Toledo,toledo,,l,111
15027,Lafayette,lafayette,,l,111
15028,Little Caney,little-caney,,l,111
15029,Crawford,crawford,,l,111
15030,Garden,garden,,l,111
15031,Lola,lola,,l,111
15032,Lowell,lowell,,l,111
15033,Lyon,lyon,,l,111
15034,Mineral,mineral,,l,111
15035,Neosho,neosho,,l,111
15036,Pleasant View,pleasant-view,,l,111
15037,Ross,ross,,l,111
15038,Salamanca,salamanca,,l,111
15039,Sheridan,sheridan,,l,111
15040,Spring Valley,spring-valley,,l,111
15041,Benkelman,benkelman,,l,111
15042,Calhoun,calhoun,,l,111
15043,Cleveland Run,cleveland-run,,l,111
15044,Jaqua,jaqua,,l,111
15045,Orlando,orlando,,l,111
15046,Wano,wano,,l,111
15047,Appleton,appleton,,l,111
15048,Lexington,lexington,,l,111
15049,Arion,arion,,l,111
15050,Colfax,colfax,,l,111
15051,Elk,elk,,l,111
15052,Meredith,meredith,,l,111
15053,Nelson,nelson,,l,111
15054,Oakland,oakland,,l,111
15055,Shirley,shirley,,l,111
15056,Sibley,sibley,,l,111
15057,Starr,starr,,l,111
15058,Summit,summit,,l,111
15059,Avon,avon,,l,111
15060,Hampden,hampden,,l,111
15061,Key West,key-west,,l,111
15062,Pottawatomie,pottawatomie,,l,111
15063,Spring Creek,spring-creek,,l,111
15064,Star,star,,l,111
15065,Powell,powell,,l,111
15066,Bolton,bolton,,l,111
15067,Creswell,creswell,,l,111
15068,Harvey,harvey,,l,111
15069,Maple,maple,,l,111
15070,Ninnescah,ninnescah,,l,111
15071,Omnia,omnia,,l,111
15072,Otter,otter,,l,111
15073,Pleasant Valley,pleasant-valley,,l,111
15074,Silverdale,silverdale,,l,111
15075,Silver Creek,silver-creek,,l,111
15076,Tisdale,tisdale,,l,111
15077,Vernon,vernon,,l,111
15078,Windsor,windsor,,l,111
15079,Baker,baker,,l,111
15080,Sherman,sherman,,l,111
15081,Allison,allison,,l,111
15082,Altory,altory,,l,111
15083,Bassettville,bassettville,,l,111
15084,Cook,cook,,l,111
15085,Custer,custer,,l,111
15086,Finley,finley,,l,111
15087,Harlan,harlan,,l,111
15088,Olive,olive,,l,111
15089,Prairie Dog,prairie-dog,,l,111
15090,Roosevelt,roosevelt,,l,111
15091,Sappa,sappa,,l,111
15092,Banner,banner,,l,111
15093,Buckeye,buckeye,,l,111
15094,Cheever,cheever,,l,111
15095,Flora,flora,,l,111
15096,Fragrant Hill,fragrant-hill,,l,111
15097,Hayes,hayes,,l,111
15098,Holland,holland,,l,111
15099,Jefferson,jefferson,,l,111
15100,Newbern,newbern,,l,111
15101,Noble,noble,,l,111
15102,Ridge,ridge,,l,111
15103,Rinehart,rinehart,,l,111
15104,Willowdale,willowdale,,l,111
15105,Iowa,iowa,,l,111
15106,Wayne,wayne,,l,111
15107,Wolf River,wolf-river,,l,111
15108,Clinton,clinton,,l,111
15109,Kanwaka,kanwaka,,l,111
15110,Palmyra,palmyra,,l,111
15111,Wakarusa,wakarusa,,l,111
15112,Willow Springs,willow-springs,,l,111
15113,North Brown,north-brown,,l,111
15114,South Brown,south-brown,,l,111
15115,Trenton,trenton,,l,111
15116,Greenfield,greenfield,,l,111
15117,Oak Valley,oak-valley,,l,111
15118,Painterhood,painterhood,,l,111
15119,Paw Paw,paw-paw,,l,111
15120,Union Center,union-center,,l,111
15121,Wildcat,wildcat,,l,111
15122,Big Creek,big-creek,,l,111
15123,Catherine,catherine,,l,111
15124,Herzog,herzog,,l,111
15125,Lookout,lookout,,l,111
15126,Ash Creek,ash-creek,,l,111
15127,Black Wolf,black-wolf,,l,111
15128,Carneiro,carneiro,,l,111
15129,Clear Creek,clear-creek,,l,111
15130,Columbia,columbia,,l,111
15131,Empire,empire,,l,111
15132,Green Garden,green-garden,,l,111
15133,Langley,langley,,l,111
15134,Palacky,palacky,,l,111
15135,Thomas,thomas,,l,111
15136,Trivoli,trivoli,,l,111
15137,Ivanhoe,ivanhoe,,l,111
15138,Pierceville,pierceville,,l,111
15139,Sherlock,sherlock,,l,111
15140,Terry,terry,,l,111
15141,Bloom,bloom,,l,111
15142,Concord,concord,,l,111
15143,Dodge,dodge,,l,111
15144,Grandview,grandview,,l,111
15145,Royal,royal,,l,111
15146,Sodville,sodville,,l,111
15147,Wilburn,wilburn,,l,111
15148,Appanoose,appanoose,,l,111
15149,Centropolis,centropolis,,l,111
15150,Cutler,cutler,,l,111
15151,Greenwood,greenwood,,l,111
15152,Harrison,harrison,,l,111
15153,Homewood,homewood,,l,111
15154,Ohio,ohio,,l,111
15155,Peoria,peoria,,l,111
15156,Blakely,blakely,,l,111
15157,Smoky Hill,smoky-hill,,l,111
15158,Wingfield,wingfield,,l,111
15159,Payne,payne,,l,111
15160,Gaeland,gaeland,,l,111
15161,Gove,gove,,l,111
15162,Jerome,jerome,,l,111
15163,Larrabee,larrabee,,l,111
15164,Allodium,allodium,,l,111
15165,Bryant,bryant,,l,111
15166,Gettysburg,gettysburg,,l,111
15167,Graham,graham,,l,111
15168,Happy,happy,,l,111
15169,Indiana,indiana,,l,111
15170,Millbrook,millbrook,,l,111
15171,Morlan,morlan,,l,111
15172,Nicodemus,nicodemus,,l,111
15173,Pioneer,pioneer,,l,111
15174,Wildhorse,wildhorse,,l,111
15175,East Hess,east-hess,,l,111
15176,Bachelor,bachelor,,l,111
15177,Janesville,janesville,,l,111
15178,Otter Creek,otter-creek,,l,111
15179,Pleasant Grove,pleasant-grove,,l,111
15180,Quincy,quincy,,l,111
15181,Salt Springs,salt-springs,,l,111
15182,Shell Rock,shell-rock,,l,111
15183,South Salem,south-salem,,l,111
15184,Twin Grove,twin-grove,,l,111
15185,Bear Creek,bear-creek,,l,111
15186,Kendall,kendall,,l,111
15187,Number 1,number-1,,l,111
15188,Number 2,number-2,,l,111
15189,Number 3,number-3,,l,111
15190,Number 4,number-4,,l,111
15191,Number 5,number-5,,l,111
15192,Number 6,number-6,,l,111
15193,Alta,alta,,l,111
15194,Darlington,darlington,,l,111
15195,Emma,emma,,l,111
15196,Lake,lake,,l,111
15197,Macon,macon,,l,111
15198,Dudley,dudley,,l,111
15199,Haskell,haskell,,l,111
15200,Lockport,lockport,,l,111
15201,Hallet,hallet,,l,111
15202,Marena,marena,,l,111
15203,North Roscoe,north-roscoe,,l,111
